title,date,year,link,media,reporter
Beware the rise of the sex-bot – robots could ‘over-exert’ humans,"Dec 20, 2016",2016,https://news.google.com/read/CBMi-gFBVV95cUxQU1VMeU15OWJYWjFURHpkMm5hbGxScnNwTXc3cTZKeGNkMmhaVWp5dFVSdWg0NTdmNzRvWi1OQ1pxWWJ3QjJIWkhEcTVyZDVVVGNyOHAtMVFRSXVYY1NMTUd5ai15TUZJa2g3SGNZd3B3d2ZfMldnb2h2M09UZkZoN2RLdC1UQjhld0lwY1hkNmxOTlhFN2wxR045QWozNHJUUzNxMXNNLUZLd250U3FndGo0SnlqNC1DVFRfd3dLdkFjVHdWR0hxRFdLZE93YVdDLTBWRUFVYk1PZHVFakNRcjBPU2hPckprNTBFMGE2NjdWMDFDZlBCTW1B?hl=en-US&gl=US&ceid=US%3Aen,Tech Monitor,By James R. Nunns
Almost half of men admit they would buy a sex robot (but they might 'over-exert' us),"Dec 20, 2016",2016,https://news.google.com/read/CBMivgFBVV95cUxOWVlCRktOaS13dnJvVGtjc3lHZWdfQ1hVNm5pYkppN0xtYWFTWXN6Z282dTc2OWJPOGZPUjNnT0s0M1dWUVpyT0VXdzFoa3pTSzJZWjNZQUY1eHFHeDJndkE1b2NCRTBiZEhkZm5rcFBIMjlia0FtdFNrcm1obHNxUDJrT0NodmV3UUNFQkhTOU1pYnNlU2RDRXZxaTA4eWVGelZXYkgxVlRIdmo1Z2FGNlV2cmszMXRwRng5ZkpR?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News UK,By Rob Waugh
Humans get 'aroused' when touching robot buttocks,"Apr 5, 2016",2016,https://news.google.com/read/CBMicEFVX3lxTFB0LTI0dmVSNjlQVDFKVG5JZ3dtamp1THRva2Jfa2otekdjZXNJd2kxNlVRenhacEtRZU5hVmRBbmxFVWxxVjdfSTlTN0hPY1ozNU1Wd1FvZ0x0WnducnJuRFNJWkJTSGRVb1NjMkUzYkk?hl=en-US&gl=US&ceid=US%3Aen,WIRED,By Emily Reynolds
Could a Robot Run for President in 2020?,"Feb 16, 2016",2016,https://news.google.com/read/CBMilwFBVV95cUxQSl9TS0x6ZkR4VnRGTHRQMWo4QUFsWnJFYkFfRE5Lal9kR3dBU3E1UGcwaEY1UW5DajN2Y0VMVHUzZjl3Q08ybGtqOG1yZUEzYmIwX1djVTNZMVU4TVljVTdnN3lPX0V0bTd6Mk1oeHV0bzg5WEoyQ0piUzdlbFUwUnl5Sl9aRDNrVHNYbVNNeUhWa1JHNHg0?hl=en-US&gl=US&ceid=US%3Aen,Newsweek,By Anthony Cuthbertson
Should having sex with a robot count as cheating?,"Feb 2, 2016",2016,https://news.google.com/read/CBMigAFBVV95cUxNWDY0S1FVaFMxZDhneG40NWRNejBDSnB4bmNqbXVSQ1NvSDRaOFZOMVU0cVJoaXE1cFhOUHpOWDJLcURjRXVVYko5QVI2XzVTOWdaRGJSTmR0Z2FEN0hINUZRRUhqMk92VWFNM0xQblVIUmo4RjdRUzUza1Y0UE1aVw?hl=en-US&gl=US&ceid=US%3Aen,BBC,
"Sex robots aren't anything new. Heck, the ancient Greeks had stories about them","May 5, 2016",2016,https://news.google.com/read/CBMisgFBVV95cUxNMnowZWVEYk9DX0g2Mkcxejh2NFh0Zk1kaWRITUJvSm5oazV1SGNXQ2VmZlZ0SVVINklVZjJ5Q3JTeFh0WUVNZ2w1ZndhNkpYYlluUUlMdDZMcUJwcGFSRFdldU1RTGFOdTB0aDJrRjNvT0FoTW5HeG1oZTFYZ1lNWDNOSjQtTDFUVHNkVnlCTzRfeDJ1cExxSDZ0SmpzVVBNV1daaXlYZXpMUE1LZGRncjdR?hl=en-US&gl=US&ceid=US%3Aen,National Post,
"Sex with robots will soon be more common than the real thing, experts say","Dec 20, 2016",2016,https://news.google.com/read/CBMipgFBVV95cUxPWlVaSi1sUDU2OFY3WnA4bmV5bzY4eVpXbGtDdDNCWkd0S0R5czBmRW5sS3RGVEhZZW1fRzNsb19qZmpnVUs0a0FIVXpkRk4tM29jMzNZa010SU9ZYjVSTlAzZVRhTDVpRk02cEtrTnhWMl9CRFUyOFhIMklKU1RENkE2dzhXQWRCS2VHYzJSbkdTLUNVWlZBcks3RFlZUWs2LUNqTzdn?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By natalie o'neill
Sex With Robots Is 'Just Around The Corner' Experts Say,"Dec 22, 2016",2016,https://news.google.com/read/CBMid0FVX3lxTFBMU2Z6RG9wREp3bHA0bVJEeExtZlZzdFl2dS1iaExXRDY1Sm9rUGRNMHVzYlh6WHRGYmphekxCdmMzSF9IWmtJS3AxZVV2MTA3WEYxYXlLbXZqMFp6amlIYUNONTc2TC03SFhWSnJicWRKQnZmMldj0gGvAUFVX3lxTE0xN2oxQjEyMndwN0NCNTFjNjEtLVpYNWNMSWFLSjk4UC1RbVQ5VmdHWm84UzN3TXREYTEyN0tFb2t5SlBUQkxURHc2SVloS3B2eDNRLVc3clRvbmt4b1haOS1MWE9mMDBXTGxmZ2N2QkM4eFpQR0xTQ2FNeHFfLWRPWnBTX2RURDYzZjc4TkI2TTNrWnNzdkY1SzZMNWdKeVdXYlF3T2hlQ2dYUnMyNmc?hl=en-US&gl=US&ceid=US%3Aen,HuffPost,
"Most Humans Are Aroused by Robots, Study Says","Apr 5, 2016",2016,https://news.google.com/read/CBMimAFBVV95cUxONUwtak8tYW9xYUZQTUJyNk1Pci1faUN0dmU3a0pQV0pwN2swaGR0a3FJSDhUUjBqTDZQVksxUTA4dnVoeVNobXlGdWF4dUpuRF9uSXQtanBSdW9mTU5nbTc2NW10ZkNydGh4aE1mZ3R2OGpFVVNxOGRkb0JkVHFBZlRjbGdGTkc5Y3BVUDdnRFlMWmNOTFp0UQ?hl=en-US&gl=US&ceid=US%3Aen,VICE,By Gabriella Lewis
The World's First Sex Robot Café Is Coming,"Nov 4, 2016",2016,https://news.google.com/read/CBMimgFBVV95cUxPajl4UEowY2JSRk55SkRONUM5Yk9NUVI0LUNVd042ZnBYUEFhYWNUcWhjNjg1VUlMUDB2YkFMTWM2dXZleVJlZ01tRXJvS3BOQnRyRmtUSzZHMXFrbzhxVlBCSVF1NGNZcEtwSnZfR1VseWpGQ2NyMmxfZVJpaURRQ295Q2hScVBCbnQ0a0dBVGR5dUh5SzBCRXdn?hl=en-US&gl=US&ceid=US%3Aen,AskMen,By Joel Balsam
Lonely men to get guide on building a sex robot,"Aug 1, 2016",2016,https://news.google.com/read/CBMiowFBVV95cUxQcm5lNVNrdUhzbFRPcjE3MVZ0M1RMRFRoNG9kbFdiYTNZNW9iSWpWRjN0UVZJOTNMTU1zWk9XeGZiWXRtc2h0V1k0MWNvTU1IZGNXdFZMcDI1Z2k1cHl0Y01tMlpXYWJhYVNyRHFSRm90cG41dGRuSlB0X0lPSkJDWUtVamVHczdfeFNZZzhVSzN1Ylc1N2E1dkVpcnlyMms3NE00?hl=en-US&gl=US&ceid=US%3Aen,The Times,
Sex Robots With Heated Genitals Are Almost Here,"Nov 1, 2016",2016,https://news.google.com/read/CBMiqgFBVV95cUxQYlRBOEVGRXlEalhfdEZUV1hLZ1NNZnA2WmNVUGstQ3F5M2dCTW9CbDB1cXdkdFF6cG8yYjNnU18xbkNpUjVsZS1nQjlqYS01ckJMOVl0NE95dWpIMGhvaGtGWjd4Y2ozSEVPQzB5amZqaE9UcGt3UXA1NjZkNzNtRkxlcnhfdTBsQk5Mb1FZMklFYk54RU1qR1JGMEdYZUxucEgxdzI3Mlk0UdIBtAFBVV95cUxOa3V3S2UtSU5fUW51ZlZ4Y1Z6YmM2M1FNbW9fcHNhT2I2dmdvQnRRVFQ3V2lqX0REZ0VlcVFQSm00bVEtc2FfZ1FSY0tvRjNZNkpEaEg4b0FJZUFwcVRGVXdxYmVBa1RPYVo4NmJFR2IyZzF4bHljOTVNa0MyOGJaTkZoYnYxSVJYTjhXN2VsSDh5dlktWTlMSk9pUUFNQ3JqdU1CYU5BdExJcXlMdV9rYUxKdWI?hl=en-US&gl=US&ceid=US%3Aen,Thrillist,By Gigi Engle
Sex robots modeled on your favorite celebs set to take over the market,"Dec 5, 2016",2016,https://news.google.com/read/CBMioAFBVV95cUxNYXhZV3J0aDYycUZGWUhtOENQeVFlVkIxeUJYWlZOVHNLNlk2aHNyU0dkQzBRUW5YOGlJMnR4QjJiSkNuZzhaZ3lkQXNxSExBZElUcHllSkFVd2Vrdk5LZ2lqTDNoZTFKUFRZdTNualRWN0xjNWlaYTZicHBZUVZBMUtZZlpHNWd3eVU3S2tIME81bWt2UmwzajVWajNxSHpk0gGmAUFVX3lxTE5RYkxKUUxJbDc1TS00V3ZoSFl2TmFKZFdkdV82MTBib1JzalRiM2NjMVdPaVlrZ3V1ekJGZFdUM1FLRkF4VzZVRkhLSTVBV19jSjFpNHJXNXNodWtJeFRVanhSbFBxaS01V0NlY01aVzFDajFNY3JnVHNfdEkxR3U0akViLVhabDVmOGJIMlFQVTVtekZ4anh6cWNYd25zMElyWDE0bEE?hl=en-US&gl=US&ceid=US%3Aen,Fox News,By Tom Michael
Real Sex Robots Are In Our Future (And Some People Are FREAKING OUT),"Sep 8, 2016",2016,https://news.google.com/read/CBMimgFBVV95cUxOb01TWDhpV18wYmhFNVFsYVRsZTk2bUlwRTdkYmlpMXBrN1RLaU9lRjRHaGRHLVJ0aGNRaDF2ZzF2Tk9NNi1oZFRMc0xlS3hId2lwd2dFQlVvWE5lVU1sQzh2aG9rdjkzU2loY20tQngtVzZxQldDMm1GZGpzWW1UaXh5RFZNazNvVVdSb1hIM2xTMVN3MGpLLTln?hl=en-US&gl=US&ceid=US%3Aen,YourTango,By Tom Burns
"Sex robots will 'come a lot sooner than you think', scientist claims","Dec 23, 2016",2016,https://news.google.com/read/CBMihgFBVV95cUxPWEpZR2pqeE5mYm8zR0VPdkpKQjlib0oyU05kVzRCME8xN0ZidEEzWDE4Q0s4bGZ1WGxBamZOY2t4aXFCYWxCaUUtek8wS0c1Q21QUk01anlnTGxqeUh6RjFxbWV2ZjZBRTVRZ1BZeExUdG9DSlVfNUlhVlpfUzdTVDl5MmtZQQ?hl=en-US&gl=US&ceid=US%3Aen,indy100,By Jessica Brown
Celebrity sex robots will soon be a reality,"Dec 19, 2016",2016,https://news.google.com/read/CBMijAFBVV95cUxNbEh0QVhZSFlONE9QcjRWTG1sczBLaGtJN09oU2hjdU9YRk1YUkpxSkNyUHVMR3hsMGpiMW5LV2lxWU5VQ0hVaWNWalFiMXFkdnpHdi1zZnRyQ0hqbVJEbkZtcjJLSVpYd3o5Z2xvUnBMSktyT1lGaHJaNkk3dWpxLTNFNzVyM2tieE45dA?hl=en-US&gl=US&ceid=US%3Aen,indy100,By Narjas Zatat
Sex Machina: How Robots Will Change the Way We Love,"Nov 1, 2016",2016,https://news.google.com/read/CBMiXkFVX3lxTE4yWjBRZWNvd3VubXZtRVIteTVmSnZWYUQ2Q0tOeHNSckhaNFY0UzVRaXFCRGo3UkFKeEpnRjItZTAtYVlJM2hGS3RFaUVobWtWcDc3VUFReEtjRE5OM1E?hl=en-US&gl=US&ceid=US%3Aen,New University,By Lilly Ball
Take a glimpse at the future of sex,"May 4, 2016",2016,https://news.google.com/read/CBMicEFVX3lxTE5feF94UEV1SG1CUzFUWVE4OVgzcG1BLTB6S0VibmpaWmtNVGRpbmNEcFJoOFVCSnJ3SGx2VEhYd2dqSUVBMWc2UVlMaUpwOEdSNnBSYTJWUDN1Vm9OTUVscFFHbHRlUG9tMEFiMHJmdEI?hl=en-US&gl=US&ceid=US%3Aen,Campaign US,By Tracey Follows
Artificially Intelligent Sex Robots Are Officially Happening,"Aug 22, 2016",2016,https://news.google.com/read/CBMikwFBVV95cUxNWG1pWUJabW9XZmxTbmZLdnhKUHpjMzdCWnp3LVlraHFienYwSkNHZ0VNRUZ5QmVtdE9OcHZBbE1MRWJIYWV0Zi0wRlIxTFVwd3VaUERZQmxLbDlMTTJMQW9faE1MMmJEWXF5bnQ1dzFaR1Zpc1pQR0Vwc3MtclJJaWV1ZjFTMWdRajlrTU5tX0lrcjjSAZ4BQVVfeXFMT0FYRnJyRVMyY1A4c3oyOVJybUoySnZlcDlVTkJZX0I3dTVSMTVxN0Y4anh1cFBfMUZ2ZDlpQlJuMHN2dHZ3QmU4NC1hUU9Sb0tiS0s0N1FIZnJuTTJGaVliN0RpeFNLeHJwMFNoVDJXcXZZY3E5ZWFobkR3V3dUdzN6SzFhZXpjWmxIU0FKNGd6a1FXV1kyUUdpbTlTd0E?hl=en-US&gl=US&ceid=US%3Aen,Thrillist,By Gigi Engle
Sex robots might be better in bed than real humans,"Sep 7, 2016",2016,https://news.google.com/read/CBMingFBVV95cUxOLVJXN2hyRU5vbkRuZlhiTml0cEd0NUtmOEN5SUpXblgwSVpaTzU5SENWb1c2SmtsZDFhWDlBRzJuN19SMUFnZEI5YldWYWdsaExpQjljY3ktajhwSzNrNS01MGZ6UmJ0eDlJa3NHdktSbHB3ZFBRdGpkc1V5dHRscmtFU0lFM2N5Q1BrM2hLc3Iza0ZFMy1DTEF6RndIdw?hl=en-US&gl=US&ceid=US%3Aen,Chron,By Beth Spotswood
We Might Be Having More Sex With Robots Than Humans By 2050,"Jul 7, 2016",2016,https://news.google.com/read/CBMifkFVX3lxTFBuUzl1MG5TdnpleDRsZzdDU2RmZFFrRjg4SHhnZXp6VmNTMmY2MFNGOV9haHdVYzhQcWhCU1VHY2s0dzk0U1FqVnZ6NGhZc1ZvajE4ejRId21VdlQwdHZ6S3o5YjRlUkhYMllTMlV3bVRtYXNEWFRsbndDcDkwZw?hl=en-US&gl=US&ceid=US%3Aen,Maxim,By Zeynep Yenisey
Sexy Robots Aren't Sex Robots: How to Talk About Attractive Automatons,"Apr 19, 2016",2016,https://news.google.com/read/CBMiqwFBVV95cUxPWVlSYXpocW0tSE9sZnZUXzZ6d1Vael9iSy1pVmNUcmhRMTFFaGhSOGdnLUhadDRVMWNiSjV4Q2FZTHctZmZ0MnBSOWVqR2hhVTF1WUVSYlNxV1ZPSWJnQmQxdTRsNWxGaXB1dG05aFhCRHpRM25OQWRpMnhHOWQzSkEzOWxZeUo0eGNtdnRDTmZ2QWQtZ1kzU282c2lxLXVLMmpuWUhMWTFONk0?hl=en-US&gl=US&ceid=US%3Aen,Inverse,By Yasmin Tayag
"Sex Robot Convention Banned in Malaysia, Finds Home in London","Nov 2, 2016",2016,https://news.google.com/read/CBMiYkFVX3lxTE9vS3VrZzRrVFJ3Y0N1UUdtUDVveXEzanljQkhncElHbmVoR1hqMG84Tkh6MEFnaXM0WVRUWnN6M0dGTVpXdWlqdWxySXNROW5fQ1ZfVk5NYllWbDhDLTBzYmVB?hl=en-US&gl=US&ceid=US%3Aen,Branding in Asia Magazine,
Sex will be just for special occasions in the future as robots will satisfy everyday needs,"Dec 20, 2016",2016,https://news.google.com/read/CBMipAFBVV95cUxPWGdqVW1MaE1pTGhNVVZVMlNPVU9yQnJoaV9WaFY4T3VfckJRUkdZaVFnaEpBUUVwVWVrTTZ4Z01uQ1VhZzZUbm5jd2x3akhnc0JIeGQ2NGJXaHJ0WVFSbUwzX0tuX0p4VlpGd2FnbnV2al95cFZXZnlScTJXT3k1TTlvb1V5WGZic2J6ZFZQSzU1RDVJNGJKelZZUXZlbUhkT1k3ZQ?hl=en-US&gl=US&ceid=US%3Aen,The Telegraph,By Henry Bodkin
The obsession with creating ‘perfect female robots’: Should women be worried?,"Jul 14, 2016",2016,https://news.google.com/read/CBMimgFBVV95cUxQM2Z5cU11QUE0b3dJcWR1U2kyN1luU1pkUlNzYURYcVl5enNza3duM0plVU9UTFlIS1RpbjQxaFBBMjFYVG52RGdwYmJ5d3pPMVFFMC02MDR0b0wyUmZkeHRLWEJnckd3V0R4ckt0bTRJckVMZWRrdWtRbmttWjQ4cy1PaXFhNmNkUzN2aVE5dUdyNmdOSFQ4V2pR?hl=en-US&gl=US&ceid=US%3Aen,Robohub,By Julie Wosk
Why Robots Might Be Better Lovers Than Humans,"Sep 5, 2016",2016,https://news.google.com/read/CBMidEFVX3lxTE9aeExhdFFvSWtKUnU1SXRrQlVQZDNEeW9sRjVFbXphT1h4QU1RcjhTYlpDX3Nkam9jMXBrT2NUdTF3aFprNTlUSVZvbDNpd0s0M01OM0RkSkJ4SjhVOXhiTzFJeXE2RVBoZ0NpLWYtNEVrZHZ2?hl=en-US&gl=US&ceid=US%3Aen,Maxim,By Zeynep Yenisey
"Sex Robots ‘Will Be Better Lovers Than Human Beings’, Experts Warn","Sep 8, 2016",2016,https://news.google.com/read/CBMijAFBVV95cUxOR0NSTUxfam1ocUNfeTl4b2pDbjMxeTQyaHp0QWYxTE9XdXpESlhtMGx1X2dnUGUxaDJwOXpBMXJuY0lRdVBKVmR1OU9RRzRHUXV1WU5EdVRGaVJuQjNKdUt1Z0FMYWJUTThjQnNtMDlWbGd5VEVsemY5OVB5emg5U0JHXzJ4emFjbFdaQQ?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News UK,By Rob Waugh
"New sex robots with warm 'genitals' are hitting the market very, very soon.","Nov 11, 2016",2016,https://news.google.com/read/CBMiaEFVX3lxTE1QRXlfd1BJMkRqblNkY3Azd3BpMTF1bmQtSFB6azVOMldYQVE5OFRXMHBtNVlBWF9fVFdpZ2Rma1o3Z0lhcllyRFJGZklEeEFaQnFqdE4ySlMwbkI1UEQ0MXE0M2tuUDFX0gFuQVVfeXFMUEplWDlDdDAtbTdhbXhaaTNwVmluT1ItbzF2d0pLWWVRXzNMUHlJLThLd3RiZnVReW12NW81Zl96amh2dFE5VUlScmgyUFNuZUNvWEVsUUlKekJOVXZkZFUtYlRFNWZiWDZPZnlXenc?hl=en-US&gl=US&ceid=US%3Aen,Mamamia,
"Sex robots with terrifyingly realistic genitalia to hit the market NEXT YEAR and cost £12,000...","Oct 31, 2016",2016,https://news.google.com/read/CBMiygFBVV95cUxNRWpsZ0M0UmtJS2JkQjRVVUtrVDFWcHQ0U1B1cGlrZzc5RWtYcHJvU1dnTUpJYlhzNnZmaGNmeVBocGE5TG9MMm1vSjRQVWVwZmlJMjNfQ3FXQnFQQkRWQmpfR1c4c1FIaElmNWkxZE5laVFFZ3hEWmxuTVRoWjh6RUQyS0ltZmRhNjNWRHFWQjZSalVQTDhhSFlqVndXdWJNU1RISGl6VzhnQUMwV1hJczRQRVJyWGFEdGNZN3JUV2QwVU9jVXBZSmJB0gHPAUFVX3lxTFBKVVZBd1BvYm80WGc0RGRteGw4aFRaSVBzc3k0S0ZZeEZROGxqQ1pIS09PSkV6clV0eVFyeGVjTUNmMzNUcWRTaHZ0ZG1mV21mVmdSOUJRYWo0a1lTT0Q4S0wtVVRxNjJTRlVvcjNQdnJuZk9oZ1BBdU1UOUhYTTlFYnUzYlFGVXBPZkdHdDI1MW5JcUdFMGxyVmZkUHBZTHpBMHFaRV9iMW5aM0RXb25JbXV3aUxMMjlmam1iM3k4amVyUWtRZENFcXkxNnJ3WQ?hl=en-US&gl=US&ceid=US%3Aen,The Sun,By Guy Birchall
Scientists believe they’ve nailed the combination that could help robots feel love,"Nov 16, 2016",2016,https://news.google.com/read/CBMiqgFBVV95cUxPTm4tSHhCdGkzT3IzaGRzdkhiaEhqSTZ5S2JfS1BoMDVtejhfS3N6S0locHB0REh1d3hvZlZybXVDaXlubGp1djFhdjdDWEFVellnOFExeWExaW5nMDRuXy1NSXYzaHJhVnpxXzFUMUh1OGdFM3RNWUd6ZEViZzZ0TWdrZGI1UHVzWlR4bElJanIwUHo0V3kxaFhWdG5HcFFtZ2JvVzVwZUZKQQ?hl=en-US&gl=US&ceid=US%3Aen,Quartz,By Jacek Krywko
"Sex robots a danger to women and children, UK campaigners argue","Nov 24, 2016",2016,https://news.google.com/read/CBMirAFBVV95cUxOQURkWjJLcTR2T0FLLTJXakk4Vmdtd2diQ3d2X1Y2bmJ6Ry1fcEFadzl2WFFHdElaMFhJbHZjQnRXZUpjXzg4MlY0M3VwcjJqQzJIanJwRHZ0c2NjSVlDRGFMZ242dTAwZ250MWlPTTREN3pPamYzTzdaRi1XT3k4RGl5Qk9zbkJpQ3VxWmNFZjZ6WmN4SmNXdk9vbkFkTFkyaWN1OTNNVmpBVU5f?hl=en-US&gl=US&ceid=US%3Aen,ABC News,By Yasmin Parry
Why this guy fell in love with a sex robot,"Dec 7, 2016",2016,https://news.google.com/read/CBMirgFBVV95cUxNS2c5T3ZONEVJTHFvNzZpS1p6YzZLQ2ZLZ2xzOTR0LXI3N2FKQV9mNXE5M2xOSUktN0wxdXVRdm9TdnZjeWlHOWJ4SGxpUlYzMkxKZXRlc05Jb2E1XzhsWUhnSDBFV0p1MHdzV3VCc09vVF9ESjdsdDI3dG9BVDRQOUdkX2d3czJGQ0hmS2kyUlBvWHpTZDlnMzNyZjZUMzdJSUozVnIyRGZnTEo4eFE?hl=en-US&gl=US&ceid=US%3Aen,Pulse Ghana,By Ben Bassey
"Microsoft revives 'Hitler-loving sex bot' Tay, spamming 200K followers","Mar 30, 2016",2016,https://news.google.com/read/CBMisgFBVV95cUxQdW93QV90aEpjbWJGalUxd2hIQXUwaTFTeGlaRVVpOF9ETnN2M1V5Rlc1cHZHYkNJZ205a1AyZXNaWFROQVlBa3dGV3MydHVld1N4RWF3bjlfTzB2SFZNTTNZZ0dCWGlDMHZaY2tMdHpieHJxTVhXVXlEODNNbV9WeXBOSnktZHZYd3JLZUJ6OG4yOHBTZmY3bTEtVnRKR0E1LUh6dm00SHFJTHRKeENDdEd3?hl=en-US&gl=US&ceid=US%3Aen,The Telegraph,
Scarlett Johansson Android Creator Ricky Ma on Innovation (and Sex Bots),"May 12, 2016",2016,https://news.google.com/read/CBMivgFBVV95cUxNb01ZMmNZb19DcjktMnhyV1hva19KMkZQRzFqeXBnMUZQalVyNWtYQnhNUU1hR1M1TmR5YnR1M3NRanVlTG5vQVFyR1pwbVJIZ1Z1TjkzSkM0TTR2LXczTU5vM2lxTW5SWHpXRkFHc2VDMloybDVuTlpzMlFFMmdOVUtoMjhvWERwMWlnRU90TU1VZU9aUER5R2F3YTAtakEydW5xVmR2aWhPTWJsRmY5MmdleDVfNFNoUHRia0J30gG-AUFVX3lxTE5jVzQ3YkhaMHdiZE93VjJxdENaNUtuZnhIVFFYN3dpS3hXb2hkTTN6aFFKS2dPMk5QYTBoR3cwNG1xVmYwaXJJNDlnYXdVb3poMExQLTNUMHN1alZRc25MTktETGZCdDhYU19EcEs1X21HLUFqV1E3X2hIMEpNN2lleUlUQVFCbEZEd3llMUk2VGpRdnpETGNjX3hDdUgwMVZaUHBNejg4bUl5T0JsMm54NGNqdUZka0VUQWQ3eUE?hl=en-US&gl=US&ceid=US%3Aen,South China Morning Post,
The damage to Samantha the sex robot shows male aggression being normalised,"Sep 28, 2017",2017,https://news.google.com/read/CBMirwFBVV95cUxQMU51Rmx3WHpzcHZRLXczdEduMGk5NmhZZEd3ak5xRmNaM2lGMEVnZFZKUnB0bW1OMGtZajZ3NjJtYy1CRW5yamhCQzV6cXg0UzJJekVNVmdRSHVKRVJrZnl0a0xJek5uYV9WRnc1R3NuVUdwMm5ubGFXREFiZnNtemZJdnpWSjNsWEVBbmhfVm1TSm9sT2lvbm1VZ2hPem13UUFNZjdoY0U5QjR5Q004?hl=en-US&gl=US&ceid=US%3Aen,The New Statesman,By Sian Norris
How a sex robot ended up on The One Show sofa,"May 14, 2017",2017,https://news.google.com/read/CBMioAFBVV95cUxQaWVRUVlsYXNhYnBhWWlfUEZqeGwzVEhWTkoxT040SHhfTjhJQW85enB1WGVmaGdsOVJXdjlPMThLT0hsekNnYjI4M213NTBONW9GcUp6dXhreUh6RWVVTU9Sd1JFdnlHM0VBdVFUOXZMVXZieUMyRU90dFc3S0dLSHN2ZnBNUTFTcExGVXRMMG1Ld2xwQ3c4Yy1nMS1UOVRS0gGgAUFVX3lxTFBIdjRkRW5LYWJaY2phMnRyMEZLak9mSGE5czNiQVN6VnJPZ2dlS2tnT0lkOEdKMEdzZGlpUTdOYlIwTWtTLTNkYms5cUw1OGd6Mm0zckx1Mng0Wnl6a1FVX3IyZTV4TGlhSkRwYmpYNjM1ejFOdktyaFNVcTZJQ1lNMWQzNDJlZGRRZEUtXy1mRWJTNGJIVW5pTU4yMjMxaTc?hl=en-US&gl=US&ceid=US%3Aen,The Guardian,By Stewart Lee
PODCAST: Why feminists care about sex robots,"May 19, 2017",2017,https://news.google.com/read/CBMigwFBVV95cUxQb2t2b2gwaFhncVVXMERoYUl0MEtRRUNqdGlzMF9CYkN2ZzlvUlBWTThxNUZiTVo0WVRzMURRZWw0Q2JVTmVvMjlOQ3JUcFU5WWhna0Q1VzFETGNRSzM5azZ3ci1BZ0FGNzhZaFJzekFJaE1DMDJubVFTRVk1OVpNd01rTQ?hl=en-US&gl=US&ceid=US%3Aen,Feminist Current,By Meghan Murphy
Opinion | The Trouble With Sex Robots (Published 2017),"Jul 17, 2017",2017,https://news.google.com/read/CBMidEFVX3lxTE5qVFpiQjI0b2NZYkkzRm4ybENNa1ZqSE4zYVM3UFNMRVE2N0NKMkxERmhtYnZMYXBVR09KaFc3WFpYbmtQNWdvajY0WHI5SzhjeWhFd1pFZF9nZ0JDSXRqZmRQbWQ3d3AtcjFtNnI0ajdFczB1?hl=en-US&gl=US&ceid=US%3Aen,The New York Times,By Laura Bates
What Sex Robot Should You Order?,"Aug 18, 2017",2017,https://news.google.com/read/CBMibkFVX3lxTE5HQTVwbkEzXzh5d2VTOTFwMklaaW52c1N0WXFVUjVCTmp1Y1ViWUcyZG8xNHR0WkVWX3Bkc05fcGhwUGV6cW1CZ2lNYjRnYzktbkxYZUNJVUc1cGRyNGpNbWdMY3h5Uk0zOEQ0WFVB?hl=en-US&gl=US&ceid=US%3Aen,The Daily Beast,By Lizzie Crocker
"Goodbye Loneliness, Hello Sexbots! How Can Robots Transform Human Sex?","Jul 18, 2017",2017,https://news.google.com/read/CBMiuwFBVV95cUxQWE0wR0hvWmFfSzZVcVVYekdWSzhMY2hLWnlRYXRLcVlmS0FGWjNnYV9RX293WFFsTl9PRzYza0pmOWlxR211MjQzZzNUcllrVEYxc1hvQ2gzM2o2djJDT2Q1aGVKNF8wRjhDVHlJTm9BM3J6d3RSd0lScmhHVU93Sm1nak83WURUT0drQzYyR0FYNVA1bmdaRzYxZHpKRlR1blVtb2tMZWJkSTUwazNmYng3cXNxN3NIamlr?hl=en-US&gl=US&ceid=US%3Aen,Forbes,By Reenita Das
Why We Should Worry About the Sex Robot with a ‘Resist’ Function,"Sep 6, 2017",2017,https://news.google.com/read/CBMimwFBVV95cUxQRXV3TUZXN0dRa2xpdGRVSzYteDV1TEwyRlZTcXBjdEEwQldMQndhSFRydld1dUNtd0MwR1c1WEo3UHpvODVRbFdDLU9xd2JMQkRWU29sQURTZDM2UUtaM3lfTERKckV6VElkSG1lNE83bzJOSndEYy00SzNVM0lCSkFENjFhN2NWX0VJTzUwU29UNHJmUHdaNW03QQ?hl=en-US&gl=US&ceid=US%3Aen,VICE,
Your future sex robot could be hacked and programmed to murder you,"Sep 11, 2017",2017,https://news.google.com/read/CBMiaEFVX3lxTE1xNnRrQUxEZmNsZDM5MkZCOVpZM281TFV3dlR1Qm5LUi0tS1hOS0JhNW1XV2RPaFVoYmNJMlFCZWw5d25OblpLZFVRUnR6b1pfS3BfZXBiU0d4RE1DMVFNVEtIUlRPNXJW?hl=en-US&gl=US&ceid=US%3Aen,BGR,By Mike Wehner
